      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 1997.8466        2.351       -1.013       -5.413        3.906        2.901       13.195
 1997.8493        2.243       -4.106       -1.788        3.874        2.866       13.070
 1997.8521        3.102       -1.465       -6.395        3.667        2.825       12.590
 1997.8548        0.946       -1.556       -5.294        3.791        2.919       13.078
 1997.8575       -0.052       -3.313        3.815        3.700        2.854       12.775
 1997.8603        0.272       -4.971        4.826        3.725        2.922       13.005
 1997.8630       -0.551       -3.918        4.685        3.681        2.830       12.553
 1997.8658        1.337       -1.340        4.652        3.626        2.856       12.552
 1997.8685       -1.284       -4.960        1.741        3.744        2.851       12.778
 1997.8712        0.560       -1.794       -3.281        3.711        2.862       12.675
 1997.8740       -0.940       -5.160        3.647        3.669        2.872       12.700
 1997.8767       -2.012       -3.121        2.733        3.694        2.904       12.812
 1997.8795       -1.433       -3.877        7.839        4.000        3.020       13.465
 1997.8822        0.120       -2.045        5.517        3.782        2.887       12.653
 1997.8849       -0.643       -4.962       10.417        3.784        2.917       12.737
 1997.8877       -0.721       -1.455        8.409        4.074        2.985       13.563
 1997.8904       -2.817       -4.091        6.019        3.999        2.973       13.298
 1997.8932       -0.606       -3.691       13.150        3.980        3.120       14.027
 1997.8959       -1.248       -2.960        2.764        3.871        2.882       12.906
 1997.8986       -0.011       -2.638        9.554        3.770        2.893       12.738
 1997.9014       -1.814       -1.123        2.483        3.882        2.943       13.191
 1997.9041       -1.932       -2.808       10.494        3.732        2.905       12.776
 1997.9068       -2.857       -2.752       10.730        3.849        2.920       13.137
 1997.9096        1.746        3.274       -0.545        3.804        2.899       12.935
 1997.9123       -0.739        3.387      -10.071        3.814        2.967       13.219
 1997.9178        0.752        1.366        6.874        3.940        2.910       13.216
 1997.9205        0.386       -0.630        8.627        4.073        3.031       13.801
 1997.9233        0.027       -1.463       -1.742        3.714        2.885       12.512
 1997.9260        0.630       -1.950        0.485        3.781        2.923       12.957
 1997.9288        0.700       -0.463       -0.662        3.792        2.901       12.779
 1997.9315       -0.429       -0.307        6.304        3.697        2.841       12.535
 1997.9342       -0.848        0.154        6.410        3.962        3.014       13.103
 1997.9370       -1.961       -0.867        7.438        3.733        2.856       12.671
 1997.9397       -0.413       -0.907       -2.585        3.928        2.915       12.953
 1997.9425       -1.843       -0.395       -0.845        3.772        2.858       12.521
 1997.9452       -1.823       -2.021        4.123        3.722        2.865       12.579
 1997.9479       -1.716        1.794       -6.735        3.719        2.824       12.449
 1997.9507       -1.736       -1.074        6.470        3.769        2.854       12.602
 1997.9534       -0.135       -1.081       -2.684        3.943        2.971       13.504
 1997.9562        4.984       -5.992       13.079        3.757        2.907       12.864
 1997.9589        2.671       -2.261        5.225        3.785        2.923       12.936
 1997.9616        2.775        0.910        2.130        3.687        2.850       12.644
 1997.9644        0.335       -0.148        2.069        3.651        2.823       12.504
 1997.9671        3.507       -1.710       -3.844        3.633        2.815       12.408
