      Year        North         East           Up   SigmaNorth    SigmaEast      SigmaUp
 2008.8634       -0.335        1.483       -2.712        3.114        2.086        9.173
 2008.8661        0.879        2.972        4.884        3.186        2.125        9.417
 2008.8689        1.984        1.924       -2.509        3.216        2.235        9.866
 2008.8716        1.513        2.958        4.725        3.219        2.203        9.707
 2008.8743        2.518        0.613       -0.337        3.174        2.150        9.509
 2008.8770        2.759        2.065        1.428        3.091        2.121        9.126
 2008.8798        3.971        1.976        6.192        3.128        2.151        9.329
 2008.8825        4.265        5.105        1.065        3.194        2.173        9.418
 2008.8852        1.363        1.860        2.852        3.228        2.227        9.809
 2008.8880       -0.152        5.315        5.194        3.319        2.235        9.949
 2008.8907        0.694        3.839        5.186        3.237        2.170        9.692
 2008.8934        0.567        4.171        1.411        3.340        2.200        9.944
 2008.8962        2.403        3.355       -1.948        3.294        2.199        9.746
 2008.8989        2.036        4.334        2.724        3.244        2.188        9.512
 2008.9016        1.397        2.236        2.576        3.211        2.187        9.510
 2008.9044        0.413        2.952        0.395        3.179        2.168        9.537
 2008.9071        1.728        0.999       -0.639        3.269        2.175        9.696
 2008.9098        0.982        1.883       -1.405        3.148        2.127        9.313
 2008.9126        1.624       -0.097        4.413        3.088        2.083        9.199
 2008.9153        2.806        0.952        3.270        3.173        2.113        9.335
 2008.9180        2.377        1.264        4.979        3.158        2.119        9.212
 2008.9208        4.740        4.141        4.532        3.161        2.142        9.286
 2008.9235        3.139        3.410       -3.137        3.260        2.191        9.561
 2008.9262        2.528        2.659        3.065        3.223        2.194        9.564
 2008.9290        3.583        2.739        4.670        3.169        2.159        9.517
 2008.9317        1.974        1.389        2.882        3.150        2.129        9.311
 2008.9344        4.501        2.137       -4.256        3.196        2.144        9.341
 2008.9372        4.476        2.778        1.485        3.229        2.190        9.483
 2008.9399        2.673        2.546       -2.586        3.201        2.171        9.507
 2008.9426        3.936        2.359       -0.216        3.284        2.151        9.579
 2008.9454        4.641        1.956        4.070        3.376        2.215        9.944
 2008.9481        4.498        0.796        8.392        3.181        2.110        9.234
 2008.9508        4.162        1.077        7.639        3.217        2.107        9.150
 2008.9536        2.625        2.464        3.991        3.233        2.133        9.372
 2008.9563        2.045        2.272        4.628        3.212        2.115        9.310
 2008.9590        2.850        3.579        3.620        3.259        2.155        9.497
 2008.9617        3.780        2.165        7.541        3.203        2.132        9.331
 2008.9645        3.525        1.497        4.932        3.251        2.160        9.401
 2008.9672        3.395        2.253        0.369        3.063        2.071        8.883
 2008.9699        3.762        1.961        7.687        3.197        2.135        9.434
 2008.9727        1.938        1.980        9.142        3.225        2.153        9.489
 2008.9754        0.064        1.563        9.535        3.251        2.153        9.724
 2008.9781        0.531        2.480        8.418        3.237        2.140        9.565
 2008.9809        2.629        2.955       11.651        3.239        2.128        9.547
 2008.9836        1.195        3.278       14.438        3.198        2.108        9.537
