   0.96742   0.00000   -0.4746591841E-01   -0.3292488498E-08    0.6715905943E-02
   0.97744   0.00000   -0.4669947079E-01   -0.3679066026E-08    0.6609317080E-02
   0.98747   0.00000   -0.4594946654E-01   -0.4048468471E-08    0.6496764544E-02
   0.99749   0.00000   -0.4521362291E-01   -0.4424460188E-08    0.6378741989E-02
   1.00752   0.00000   -0.4449273970E-01   -0.4823358900E-08    0.6257303824E-02
   1.01754   0.00000   -0.4379117392E-01   -0.5249453455E-08    0.6137458303E-02
   1.02757   0.00000   -0.4310896171E-01   -0.5697849101E-08    0.6024850874E-02
   1.03759   0.00000   -0.4244775795E-01   -0.6152112844E-08    0.5924195170E-02
   1.04762   0.00000   -0.4180437122E-01   -0.6588098875E-08    0.5836942280E-02
   1.05764   0.00000   -0.4117464885E-01   -0.6990882759E-08    0.5762410973E-02
   1.06767   0.00000   -0.4055169948E-01   -0.7350764341E-08    0.5696973745E-02
   1.07769   0.00000   -0.3993234804E-01   -0.7662091213E-08    0.5635652824E-02
   1.08772   0.00000   -0.3931289203E-01   -0.7928277878E-08    0.5573083201E-02
   1.09774   0.00000   -0.3869541103E-01   -0.8159264223E-08    0.5505472909E-02
   1.10777   0.00000   -0.3808291366E-01   -0.8376489167E-08    0.5430896035E-02
   1.11779   0.00000   -0.3748178494E-01   -0.8587556854E-08    0.5350020840E-02
   1.12782   0.00000   -0.3689575424E-01   -0.8796056745E-08    0.5265064118E-02
   1.13784   0.00000   -0.3632969994E-01   -0.9001707018E-08    0.5179596922E-02
   1.14787   0.00000   -0.3578368292E-01   -0.9200354147E-08    0.5096729034E-02
   1.15789   0.00000   -0.3525704039E-01   -0.9379456281E-08    0.5018628895E-02
   1.16792   0.00000   -0.3474564412E-01   -0.9516865483E-08    0.4945690550E-02
   1.17795   0.00000   -0.3424650105E-01   -0.9605069038E-08    0.4877120227E-02
   1.18797   0.00000   -0.3375685764E-01   -0.9641968301E-08    0.4811009582E-02
   1.19799   0.00000   -0.3327441686E-01   -0.9627690924E-08    0.4744846474E-02
   1.20802   0.00000   -0.3279907726E-01   -0.9565433589E-08    0.4676627151E-02
   1.21805   0.00000   -0.3233257156E-01   -0.9466210240E-08    0.4605221503E-02
   1.22807   0.00000   -0.3187697248E-01   -0.9352063435E-08    0.4530505447E-02
   1.23809   0.00000   -0.3143338957E-01   -0.9232417620E-08    0.4453527880E-02
   1.24812   0.00000   -0.3100160910E-01   -0.9115199267E-08    0.4376702086E-02
   1.25815   0.00000   -0.3058025183E-01   -0.9007586580E-08    0.4303095895E-02
